ID,Label,MQ2_1,MQ4_1,MQ6_1,MQ9_1,MQ135_1,MQ136_1,MQ137_1,MQ138_1,MQ2_2,MQ4_2,MQ6_2,MQ9_2,MQ135_2,MQ136_2,MQ137_2,MQ138_2,MQ2_3,MQ4_3,MQ6_3,MQ9_3,MQ135_3,MQ136_3,MQ137_3,MQ138_3,Temperature,Humidity
S070-42,S070,0.829906244,0.47763625,0.134781577,0.154242186,0.411738678,0.542442243,0.490244949,0.037947301,0.640526956,1.094029464,0.19164713,3.213557025,1.312893732,1.839789178,0.362340705,0.764174223,0.266978431,0.24944415,0.207123173,0.076416482,0.142351068,0.238881041,0.142577899,0.040289908,25.2,59.4
S070-43,S070,0.829906244,0.47763625,0.134781577,0.154242186,0.411738678,0.539841081,0.490244949,0.037915504,0.640526956,1.104292232,0.190889657,3.213557025,1.327591579,1.811962326,0.362340705,0.769263168,0.265603024,0.24944415,0.207560395,0.07633362,0.141002781,0.240014334,0.142351068,0.040255701,25.2,59.5
S070-44,S070,0.829906244,0.47763625,0.134781577,0.154242186,0.411738678,0.539841081,0.490244949,0.037947301,0.640526956,1.094029464,0.191267741,3.301075061,1.342616052,1.811962326,0.3611277,0.769263168,0.266289103,0.248835149,0.207560395,0.076416482,0.141002781,0.239446482,0.142577899,0.040324141,25.2,59.5
S070-45,S070,0.829906244,0.479694636,0.134988301,0.154242186,0.411738678,0.539841081,0.490244949,0.037915504,0.644141831,1.094029464,0.191267741,3.301075061,1.342616052,1.784953906,0.362340705,0.769263168,0.266289103,0.24944415,0.207560395,0.076416482,0.140780183,0.239446482,0.142577899,0.040255701,25.2,59.6
S070-46,S070,0.829906244,0.479694636,0.134781577,0.154242186,0.411738678,0.539841081,0.490244949,0.037915504,0.644141831,1.104292232,0.190889657,3.213557025,1.312893732,1.811962326,0.362340705,0.764174223,0.266289103,0.24944415,0.207560395,0.076416482,0.139895746,0.240014334,0.14280537,0.040255701,25.2,59.6
S070-47,S070,0.829906244,0.47763625,0.134781577,0.154242186,0.411738678,0.539841081,0.490244949,0.037852035,0.644141831,1.104292232,0.190889657,3.213557025,1.327591579,1.839789178,0.362340705,0.764174223,0.266289103,0.24944415,0.207123173,0.07633362,0.141002781,0.238881041,0.142351068,0.040221517,25.2,59.5
S070-48,S070,0.829906244,0.479694636,0.134781577,0.154242186,0.411738678,0.539841081,0.490244949,0.037883757,0.640526956,1.114745015,0.191267741,3.213557025,1.327591579,1.839789178,0.362340705,0.769263168,0.266289103,0.248835149,0.207123173,0.076416482,0.14122597,0.238881041,0.142351068,0.040255701,25.2,59.5
S070-49,S070,0.829906244,0.479694636,0.134781577,0.154242186,0.411738678,0.539841081,0.490244949,0.037883757,0.644141831,1.094029464,0.191267741,3.213557025,1.342616052,1.839789178,0.363561389,0.769263168,0.266289103,0.248835149,0.207560395,0.07633362,0.141899203,0.240014334,0.142577899,0.040255701,25.2,59.3
S070-50,S070,0.829906244,0.479694636,0.134988301,0.154242186,0.411738678,0.539841081,0.490244949,0.037883757,0.647796205,1.104292232,0.191267741,3.213557025,1.327591579,1.839789178,0.363561389,0.774418165,0.266289103,0.24944415,0.207123173,0.07633362,0.142124828,0.238881041,0.142351068,0.040255701,25.2,59.3
S070-51,S070,0.829906244,0.479694636,0.134575369,0.153982599,0.411738678,0.539841081,0.490244949,0.037852035,0.640526956,1.094029464,0.190889657,3.213557025,1.342616052,1.811962326,0.362340705,0.764174223,0.265603024,0.248835149,0.207560395,0.07633362,0.142124828,0.239446482,0.142351068,0.040187383,25.2,59.2
S070-52,S070,0.824013043,0.479694636,0.134781577,0.154242186,0.411738678,0.539841081,0.490244949,0.037883757,0.644141831,1.104292232,0.191267741,3.213557025,1.327591579,1.811962326,0.362340705,0.764174223,0.266289103,0.24944415,0.207560395,0.076416482,0.141002781,0.238881041,0.142351068,0.040255701,25.2,59.2
S070-53,S070,0.829906244,0.47763625,0.134781577,0.154242186,0.411738678,0.539841081,0.490244949,0.037883757,0.644141831,1.08395164,0.190889657,3.301075061,1.327591579,1.811962326,0.362340705,0.769263168,0.266289103,0.24944415,0.207560395,0.076499492,0.139895746,0.238318036,0.142351068,0.040221517,25.2,59.1
S070-54,S070,0.829906244,0.479694636,0.134781577,0.154242186,0.411738678,0.539841081,0.490244949,0.037883757,0.640526956,1.114745015,0.191267741,3.213557025,1.342616052,1.811962326,0.3611277,0.769263168,0.266289103,0.24944415,0.207123173,0.076416482,0.141449773,0.238881041,0.142351068,0.040221517,25.2,59.1
S070-55,S070,0.829906244,0.47763625,0.134575369,0.153982599,0.411738678,0.539841081,0.488099713,0.037852035,0.640526956,1.104292232,0.190889657,3.301075061,1.327591579,1.811962326,0.3611277,0.769263168,0.265603024,0.248835149,0.207560395,0.07633362,0.14280537,0.238881041,0.142124828,0.040187383,25.2,59.1
S070-56,S070,0.829906244,0.47763625,0.134781577,0.154242186,0.411738678,0.539841081,0.488099713,0.037883757,0.640526956,1.094029464,0.191267741,3.130527104,1.327591579,1.811962326,0.362340705,0.769263168,0.266978431,0.24944415,0.207999291,0.076499492,0.141674193,0.238881041,0.142124828,0.040255701,25.2,59.1
S070-57,S070,0.829906244,0.479694636,0.134781577,0.154242186,0.411738678,0.539841081,0.488099713,0.037852035,0.640526956,1.094029464,0.191267741,3.130527104,1.312893732,1.839789178,0.362340705,0.774418165,0.266289103,0.24944415,0.207560395,0.076416482,0.14122597,0.237757419,0.142351068,0.040221517,25.2,59.1
S070-58,S070,0.829906244,0.47763625,0.134781577,0.154242186,0.411738678,0.539841081,0.488099713,0.037852035,0.640526956,1.104292232,0.191267741,3.213557025,1.312893732,1.811962326,0.362340705,0.764174223,0.266289103,0.248835149,0.207123173,0.076416482,0.140780183,0.239446482,0.142351068,0.040187383,25.2,59.1
S070-59,S070,0.829906244,0.47763625,0.134575369,0.153982599,0.411738678,0.539841081,0.488099713,0.037820337,0.640526956,1.104292232,0.190889657,3.301075061,1.312893732,1.839789178,0.362340705,0.764174223,0.264920168,0.24944415,0.207123173,0.07633362,0.139676101,0.238881041,0.142351068,0.040153273,25.2,59.1
S070-60,S070,0.829906244,0.47763625,0.134781577,0.153982599,0.411738678,0.539841081,0.488099713,0.037852035,0.640526956,1.104292232,0.191267741,3.130527104,1.312893732,1.811962326,0.362340705,0.764174223,0.266289103,0.248835149,0.207560395,0.07633362,0.140115957,0.238318036,0.142577899,0.040187383,25.2,59.1
S070-61,S070,0.829906244,0.479694636,0.134781577,0.153982599,0.411738678,0.539841081,0.488099713,0.037852035,0.644141831,1.094029464,0.190889657,3.130527104,1.327591579,1.784953906,0.362340705,0.764174223,0.265603024,0.248835149,0.207123173,0.07633362,0.139238608,0.238881041,0.142351068,0.040187383,25.2,59.2
S070-62,S070,0.829906244,0.47763625,0.134781577,0.153982599,0.411738678,0.539841081,0.488099713,0.037852035,0.640526956,1.114745015,0.190889657,3.301075061,1.312893732,1.811962326,0.3611277,0.769263168,0.266289103,0.24944415,0.207123173,0.076499492,0.139238608,0.238881041,0.142351068,0.040221517,25.2,59.2
S070-63,S070,0.829906244,0.47763625,0.134575369,0.153723775,0.410196832,0.539841081,0.488099713,0.037820337,0.640526956,1.104292232,0.190512926,3.213557025,1.312893732,1.839789178,0.362340705,0.769263168,0.265603024,0.248835149,0.207123173,0.07633362,0.139895746,0.238881041,0.142351068,0.040187383,25.2,59.4
S070-64,S070,0.829906244,0.47763625,0.134575369,0.153982599,0.411738678,0.539841081,0.488099713,0.037852035,0.640526956,1.104292232,0.190889657,3.301075061,1.342616052,1.784953906,0.359922274,0.769263168,0.266289103,0.248835149,0.207123173,0.076416482,0.139676101,0.239446482,0.142351068,0.040221517,25.2,59.4
S070-65,S070,0.829906244,0.47763625,0.134781577,0.153982599,0.411738678,0.539841081,0.488099713,0.037852035,0.636950941,1.074053766,0.190889657,3.213557025,1.327591579,1.784953906,0.362340705,0.769263168,0.266289103,0.248228856,0.207123173,0.076416482,0.139238608,0.239446482,0.142351068,0.040187383,25.2,59.4
S070-66,S070,0.829906244,0.47763625,0.134781577,0.153982599,0.411738678,0.539841081,0.490244949,0.037852035,0.640526956,1.104292232,0.190889657,3.130527104,1.312893732,1.811962326,0.362340705,0.764174223,0.266289103,0.248835149,0.207560395,0.076416482,0.140336783,0.238881041,0.142124828,0.040221517,25.2,59.4
S070-67,S070,0.824013043,0.47763625,0.134575369,0.153723775,0.411738678,0.539841081,0.488099713,0.037852035,0.640526956,1.094029464,0.190512926,3.213557025,1.327591579,1.811962326,0.362340705,0.769263168,0.265603024,0.248835149,0.207123173,0.07633362,0.141002781,0.238881041,0.142124828,0.040153273,25.2,59.3
S070-68,S070,0.824013043,0.47763625,0.134781577,0.153982599,0.411738678,0.539841081,0.488099713,0.037852035,0.644141831,1.094029464,0.190512926,3.301075061,1.327591579,1.839789178,0.362340705,0.764174223,0.265603024,0.248835149,0.207123173,0.076416482,0.139676101,0.238881041,0.142351068,0.040221517,25.2,59.3
S070-69,S070,0.829906244,0.47763625,0.134575369,0.153982599,0.411738678,0.539841081,0.490244949,0.037852035,0.640526956,1.104292232,0.190889657,3.213557025,1.327591579,1.868472239,0.362340705,0.764174223,0.265603024,0.248228856,0.207123173,0.076499492,0.14122597,0.238881041,0.142351068,0.040187383,25.2,59.4
S070-70,S070,0.829906244,0.47763625,0.134781577,0.153982599,0.411738678,0.539841081,0.490244949,0.037852035,0.640526956,1.104292232,0.190512926,3.213557025,1.327591579,1.868472239,0.363561389,0.769263168,0.265603024,0.248835149,0.206687574,0.076499492,0.139457072,0.239446482,0.142124828,0.040221517,25.2,59.4
S070-71,S070,0.829906244,0.47763625,0.134575369,0.153723775,0.411738678,0.539841081,0.488099713,0.037852035,0.636950941,1.094029464,0.190512926,3.213557025,1.327591579,1.784953906,0.363561389,0.764174223,0.266289103,0.24944415,0.207123173,0.076416482,0.141002781,0.239446482,0.142124828,0.040187383,25.2,59.4
S070-72,S070,0.829906244,0.47763625,0.134575369,0.153982599,0.411738678,0.539841081,0.490244949,0.037883757,0.644141831,1.104292232,0.190889657,3.213557025,1.312893732,1.839789178,0.362340705,0.764174223,0.266289103,0.24944415,0.207123173,0.076499492,0.140115957,0.238881041,0.142124828,0.040221517,25.2,59.4
S070-73,S070,0.824013043,0.47763625,0.134575369,0.153982599,0.411738678,0.539841081,0.490244949,0.037883757,0.640526956,1.094029464,0.190889657,3.301075061,1.327591579,1.839789178,0.3611277,0.769263168,0.265603024,0.248835149,0.207123173,0.076499492,0.139895746,0.238881041,0.142351068,0.040255701,25.2,59.3
S070-74,S070,0.829906244,0.47763625,0.134781577,0.153982599,0.411738678,0.539841081,0.490244949,0.037883757,0.640526956,1.094029464,0.190512926,3.213557025,1.327591579,1.811962326,0.362340705,0.769263168,0.266289103,0.248835149,0.207560395,0.076499492,0.14122597,0.238881041,0.142124828,0.040255701,25.2,59.3
S070-75,S070,0.829906244,0.47763625,0.134575369,0.153723775,0.411738678,0.539841081,0.488099713,0.037820337,0.640526956,1.094029464,0.190512926,3.213557025,1.312893732,1.811962326,0.3611277,0.769263168,0.265603024,0.248835149,0.206687574,0.076499492,0.140780183,0.239446482,0.142124828,0.040187383,25.2,59.3
S070-76,S070,0.829906244,0.47763625,0.134781577,0.153982599,0.411738678,0.539841081,0.488099713,0.037852035,0.640526956,1.08395164,0.190512926,3.301075061,1.312893732,1.784953906,0.363561389,0.764174223,0.265603024,0.24944415,0.207560395,0.076499492,0.140336783,0.238881041,0.142124828,0.040221517,25.2,59.3
S070-77,S070,0.824013043,0.47763625,0.134575369,0.153982599,0.411738678,0.539841081,0.488099713,0.037852035,0.640526956,1.094029464,0.190512926,3.301075061,1.312893732,1.839789178,0.363561389,0.764174223,0.266289103,0.248228856,0.206687574,0.076499492,0.140336783,0.238881041,0.142351068,0.040221517,25.2,59.4
S070-78,S070,0.824013043,0.47763625,0.134575369,0.153982599,0.411738678,0.542442243,0.490244949,0.037820337,0.640526956,1.094029464,0.190889657,3.301075061,1.327591579,1.868472239,0.362340705,0.764174223,0.266289103,0.248835149,0.207123173,0.076582649,0.140115957,0.239446482,0.142124828,0.040221517,25.2,59.4
S070-79,S070,0.824013043,0.47763625,0.134575369,0.153723775,0.411738678,0.539841081,0.488099713,0.037788689,0.640526956,1.094029464,0.190512926,3.213557025,1.327591579,1.811962326,0.3611277,0.769263168,0.265603024,0.248835149,0.206687574,0.076416482,0.140115957,0.239446482,0.142124828,0.040153273,25.2,59.4
S070-80,S070,0.824013043,0.479694636,0.134575369,0.153982599,0.411738678,0.542442243,0.488099713,0.037820337,0.640526956,1.094029464,0.190889657,3.301075061,1.312893732,1.811962326,0.3611277,0.764174223,0.265603024,0.248835149,0.206687574,0.076499492,0.139238608,0.238881041,0.141899203,0.040153273,25.2,59.4
S070-81,S070,0.824013043,0.47763625,0.134575369,0.153982599,0.411738678,0.542442243,0.490244949,0.037820337,0.636950941,1.104292232,0.190889657,3.213557025,1.327591579,1.839789178,0.3611277,0.769263168,0.266289103,0.248835149,0.207123173,0.076582649,0.140780183,0.238881041,0.142124828,0.040221517,25.2,59.5
S070-82,S070,0.824013043,0.47763625,0.134575369,0.153982599,0.411738678,0.542442243,0.490244949,0.037788689,0.640526956,1.094029464,0.190889657,3.213557025,1.327591579,1.784953906,0.3611277,0.769263168,0.266289103,0.248835149,0.206687574,0.076582649,0.139676101,0.238881041,0.142351068,0.040187383,25.2,59.5
S070-83,S070,0.824013043,0.47763625,0.134575369,0.153723775,0.411738678,0.542442243,0.488099713,0.037757065,0.640526956,1.114745015,0.190512926,3.213557025,1.312893732,1.811962326,0.3611277,0.769263168,0.265603024,0.248835149,0.206687574,0.076582649,0.140115957,0.238881041,0.142124828,0.040187383,25.2,59.5
S070-84,S070,0.824013043,0.47763625,0.134575369,0.153982599,0.411738678,0.542442243,0.490244949,0.037820337,0.640526956,1.094029464,0.190512926,3.213557025,1.327591579,1.898051648,0.359922274,0.764174223,0.266289103,0.248835149,0.207123173,0.07666593,0.141002781,0.238881041,0.142124828,0.040255701,25.2,59.5
S070-85,S070,0.824013043,0.47763625,0.134575369,0.153982599,0.411738678,0.542442243,0.488099713,0.037788689,0.640526956,1.104292232,0.190889657,3.213557025,1.312893732,1.839789178,0.3611277,0.769263168,0.266289103,0.248835149,0.206687574,0.07666593,0.141899203,0.239446482,0.142124828,0.040187383,25.2,59.5
S070-86,S070,0.824013043,0.47763625,0.134575369,0.153982599,0.411738678,0.542442243,0.490244949,0.037820337,0.640526956,1.08395164,0.190512926,3.213557025,1.312893732,1.784953906,0.3611277,0.769263168,0.265603024,0.24944415,0.207123173,0.076749358,0.141449773,0.240014334,0.141899203,0.040221517,25.2,59.5
S070-87,S070,0.824013043,0.47763625,0.134575369,0.153723775,0.411738678,0.539841081,0.488099713,0.037788689,0.640526956,1.094029464,0.190512926,3.130527104,1.342616052,1.839789178,0.362340705,0.769263168,0.265603024,0.248835149,0.207123173,0.076582649,0.14122597,0.239446482,0.141899203,0.040119213,25.2,59.6
S070-88,S070,0.824013043,0.47763625,0.134575369,0.153982599,0.411738678,0.542442243,0.490244949,0.037820337,0.636950941,1.104292232,0.190512926,3.213557025,1.312893732,1.839789178,0.362340705,0.769263168,0.266289103,0.248835149,0.207123173,0.076582649,0.141674193,0.238881041,0.141899203,0.040221517,25.2,59.6
S070-89,S070,0.824013043,0.47763625,0.134575369,0.153982599,0.411738678,0.542442243,0.490244949,0.037820337,0.636950941,1.094029464,0.190889657,3.213557025,1.312893732,1.784953906,0.3611277,0.769263168,0.266289103,0.24944415,0.207123173,0.076582649,0.141899203,0.238881041,0.142124828,0.040221517,25.2,59.6
S070-90,S070,0.824013043,0.47763625,0.134575369,0.153982599,0.411738678,0.542442243,0.490244949,0.037820337,0.640526956,1.104292232,0.190512926,3.130527104,1.327591579,1.868472239,0.3611277,0.769263168,0.264920168,0.248835149,0.207123173,0.076582649,0.140115957,0.239446482,0.141899203,0.040187383,25.2,59.6
S070-91,S070,0.824013043,0.47763625,0.134575369,0.153723775,0.411738678,0.539841081,0.488099713,0.037788689,0.640526956,1.094029464,0.190512926,3.213557025,1.342616052,1.811962326,0.3611277,0.769263168,0.264920168,0.248228856,0.207123173,0.076582649,0.141002781,0.238881041,0.142124828,0.040119213,25.2,59.7
S070-92,S070,0.824013043,0.47763625,0.134575369,0.153982599,0.411738678,0.539841081,0.490244949,0.037820337,0.640526956,1.114745015,0.190512926,3.130527104,1.312893732,1.784953906,0.362340705,0.769263168,0.265603024,0.24944415,0.207123173,0.076582649,0.139238608,0.238881041,0.142351068,0.040187383,25.2,59.7
S070-93,S070,0.824013043,0.47763625,0.134575369,0.153982599,0.411738678,0.539841081,0.490244949,0.037852035,0.640526956,1.104292232,0.190889657,3.130527104,1.298511976,1.811962326,0.3611277,0.764174223,0.265603024,0.248835149,0.206687574,0.07666593,0.14122597,0.240014334,0.142124828,0.040187383,25.2,59.7
S070-94,S070,0.824013043,0.47763625,0.134575369,0.153982599,0.411738678,0.539841081,0.490244949,0.037852035,0.640526956,1.094029464,0.190512926,3.130527104,1.327591579,1.784953906,0.362340705,0.774418165,0.265603024,0.24944415,0.207123173,0.076582649,0.142124828,0.238881041,0.142124828,0.040221517,25.2,59.7
S070-95,S070,0.824013043,0.47763625,0.134575369,0.153723775,0.411738678,0.539841081,0.488099713,0.037820337,0.640526956,1.094029464,0.190512926,3.213557025,1.327591579,1.811962326,0.3611277,0.769263168,0.265603024,0.248835149,0.206687574,0.076499492,0.140336783,0.238881041,0.141899203,0.040153273,25.2,59.7
S070-96,S070,0.824013043,0.47763625,0.134575369,0.153982599,0.411738678,0.539841081,0.488099713,0.037820337,0.633413194,1.104292232,0.190512926,3.130527104,1.327591579,1.784953906,0.3611277,0.764174223,0.265603024,0.248835149,0.206687574,0.076582649,0.140558175,0.238881041,0.141899203,0.040187383,25.2,59.7
S070-97,S070,0.824013043,0.47763625,0.134781577,0.153982599,0.411738678,0.539841081,0.488099713,0.037820337,0.640526956,1.104292232,0.190512926,3.130527104,1.327591579,1.784953906,0.3611277,0.769263168,0.265603024,0.24944415,0.206253625,0.076582649,0.141002781,0.238881041,0.142124828,0.040221517,25.2,59.7
S070-98,S070,0.824013043,0.47763625,0.134781577,0.153982599,0.411738678,0.539841081,0.488099713,0.037852035,0.640526956,1.104292232,0.190889657,3.130527104,1.312893732,1.811962326,0.362340705,0.769263168,0.266289103,0.24944415,0.207123173,0.076749358,0.141674193,0.240014334,0.142351068,0.040153273,25.2,59.7
S070-99,S070,0.824013043,0.47763625,0.134575369,0.153982599,0.410196832,0.539841081,0.488099713,0.037788689,0.636950941,1.104292232,0.190512926,3.130527104,1.327591579,1.811962326,0.3611277,0.759150127,0.264920168,0.248835149,0.206687574,0.076582649,0.140336783,0.239446482,0.142124828,0.040153273,25.2,59.6
